device,ip,timestamp,host
10.8.0.18,34.200.49.183,2018-09-04T23:57:29.307Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:30.507Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:31.214Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:31.214Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:31.214Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:31.214Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:31.215Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:31.222Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:32.647Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:32.666Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:32.682Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:32.682Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:32.682Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:32.684Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:32.684Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:32.684Z,Amazon Technologies Inc. (AT-88-Z)
